-11556	
-14607	
-14269	
-11020	
-8036	
-7232	
-6353	
-3979	
-2118	
-2171	
-3252	
-3911	
-3627	
-2442	
100	
3658	
6473	
7931	
9018	
10056	
10154	
8005	
3214	
-2496	
-6945	
-9658	
-11092	
-11337	
-10370	
-8426	
-5371	
-803	
4325	
7904	
9181	
8715	
6841	
4511	
2363	
-838	
-4832	
-7135	
-7589	
-7438	
-5664	
-2093	
673	
2062	
4134	
6435	
6840	
5855	
4628	
2729	
739	
53	
-47	
-804	
-1496	
-1322	
-884	
-586	
-82	
278	
-223	
-820	
-195	
1416	
2882	
3917	
5024	
6039	
6325	
6242	
6098	
4975	
2708	
550	
-820	
-1624	
-1868	
-1374	
-344	
1019	
3024	
5285	
6589	
6901	
6716	
5992	
5145	
4157	
2603	
1231	
368	
-283	
172	
1624	
2421	
2870	
4110	
5294	
5913	
6827	
7386	
6684	
5607	
1929	
-7231	
-15997	
-19474	
-23218	
-27459	
-25360	
-20163	
-17043	
-10465	
2051	
12955	
17272	
17586	
17137	
15298	
10718	
4804	
-924	
-6668	
-11817	
-14371	
-13036	
-9421	
-7071	
-6539	
-5425	
-3443	
-2364	
-2740	
-3694	
-4301	
-4203	
-2908	
92	
3800	
6564	
8150	
9240	
10129	
10104	
7734	
2760	
-2964	
-7312	
-9770	
-10966	
-11092	
-9976	
-7885	
-4792	
-217	
4888	
8009	
8068	
6513	
4840	
2943	
309	
-2572	
-4881	
-6436	
-6686	
-4655	
-1306	
1197	
2777	
4331	
5367	
5535	
5175	
3806	
1268	
-805	
-1169	
-746	
-456	
-17	
454	
535	
709	
1338	
1562	
731	
-404	
-777	
-102	
1283	
2845	
4151	
5034	
5602	
6035	
6101	
5340	
3770	
1769	
-182	
-1304	
-1223	
-730	
-356	
574	
2359	
4280	
5782	
6655	
6627	
5764	
4724	
3915	
2935	
1549	
269	
-364	
-214	
722	
2255	
3559	
4059	
4461	
5258	
5878	
6126	
6242	
5996	
3512	
-3708	
-12609	
-17364	
-20292	
-24792	
-25703	
-21752	
-18440	
-13916	
-3566	
8245	
14930	
16341	
16145	
15676	
12954	
7573	
1594	
-4140	
-9431	
-13005	
-13407	
-10681	
-7824	
-7130	
-6487	
-4300	
-2570	
-2611	
-3569	
-4351	
-4309	
-3221	
-1016	
2093	
5066	
7031	
8414	
9763	
10508	
9132	
4914	
-514	
-4832	
-7556	
-9414	
-10358	
-10018	
-8618	
-6060	
-1986	
2847	
6580	
7641	
6519	
5288	
4079	
1599	
-1231	
-3172	
-4841	
-5722	
-4330	
-1662	
332	
1785	
3377	
4450	
4597	
4359	
3488	
1690	
125	
-301	
-13	
250	
198	
254	
591	
711	
743	
903	
374	
-795	
-1095	
-142	
1149	
2370	
3482	
4399	
5162	
5716	
5878	
5332	
3896	
2044	
473	
-561	
-982	
-841	
-430	
290	
1603	
3336	
4792	
5407	
5454	
5314	
4822	
4041	
3296	
2373	
1059	
137	
393	
1126	
1505	
2077	
3064	
3760	
4367	
5365	
6162	
6131	
5758	
5701	
3581	
-3850	
-12712	
-17400	
-20900	
-25169	
-25081	
-21065	
-17960	
-13142	
-2880	
8382	
14508	
15598	
15388	
14717	
11731	
6723	
1413	
-3956	
-9106	
-12382	
-12196	
-9313	
-6997	
-6640	
-6105	
-4415	
-3061	
-2971	
-3877	
-4797	
-4680	
-3365	
-866	
2592	
5693	
7544	
8827	
10129	
10667	
8968	
4553	
-868	
-5076	
-7673	
-9323	
-10072	
-9665	
-8203	
-5571	
-1495	
3270	
6644	
7346	
6455	
5092	
2997	
605	
-1391	
-3593	
-5377	
-4979	
-3212	
-1564	
653	
3118	
4014	
3859	
4111	
3885	
2285	
578	
-171	
-408	
-429	
7	
632	
1008	
1260	
1496	
1379	
777	
-11	
-831	
-1402	
-993	
457	
1923	
2979	
4235	
5626	
6241	
6035	
5590	
4530	
2520	
631	
-420	
-1093	
-1266	
-581	
403	
1483	
2887	
4156	
4868	
5174	
5053	
4432	
3695	
3054	
2361	
1681	
1217	
1084	
1337	
1844	
2347	
2757	
3064	
3313	
3733	
4422	
5098	
5350	
5352	
4522	
-41	
-8104	
-14161	
-17479	
-21921	
-24869	
-22741	
-19152	
-15541	
-7844	
3259	
11488	
14224	
14783	
15386	
13837	
9115	
3515	
-1878	
-7175	
-11089	
-12158	
-10383	
-7856	
-6779	
-6213	
-4484	
-2671	
-2297	
-3173	
-4279	
-4637	
-3957	
-2257	
467	
3436	
5778	
7580	
9132	
10122	
9511	
6372	
1574	
-2743	
-5667	
-7747	
-9272	
-9764	
-8861	
-6673	
-3236	
1087	
4777	
6475	
6283	
5189	
4034	
2366	
-408	
-2956	
-4218	
-4856	
-4433	
-2186	
294	
1726	
2974	
4278	
4606	
3942	
3094	
1972	
524	
-245	
-80	
97	
197	
701	
1238	
1407	
1451	
1306	
542	
-613	
-1294	
-1085	
-330	
657	
1886	
3209	
4334	
5212	
5887	
5920	
4850	
3150	
1515	
153	
-702	
-1038	
-1008	
-361	
795	
2011	
3293	
4424	
5054	
5243	
4901	
4094	
3292	
2431	
1191	
220	
79	
27	
-13	
942	
2131	
2356	
2908	
4351	
4855	
4491	
4974	
5403	
4489	
4052	
4011	
41	
-7650	
-13308	
-16462	
-20443	
-23028	
-21543	
-18668	
-15528	
-9187	
507	
8848	
12499	
13540	
14453	
13758	
10167	
5244	
307	
-4594	
-8865	
-10865	
-9937	
-8180	
-7663	
-7300	
-5646	
-3720	
-2955	
-3286	
-3764	
-3792	
-3173	
-1453	
1154	
3532	
5405	
7082	
8427	
9301	
8889	
6139	
1910	
-1985	
-4919	
-7085	
-8602	
-9231	
-8624	
-6746	
-3587	
346	
3698	
5676	
6150	
5399	
4464	
3081	
155	
-2820	
-4138	
-4671	
-4575	
-2836	
-414	
1161	
2425	
4135	
5175	
4618	
3369	
2110	
734	
-178	
-286	
-274	
-396	
-191	
491	
1192	
1417	
1186	
567	
-448	
-1138	
-823	
13	
774	
1707	
3038	
4309	
5146	
5723	
5796	
4792	
3215	
1883	
682	
-407	
-1046	
-1199	
-822	
69	
1267	
2578	
3516	
3974	
4538	
4869	
4351	
3585	
2951	
2024	
980	
506	
533	
470	
475	
1052	
1760	
2178	
2754	
3392	
3677	
4022	
4589	
4915	
5107	
5511	
4597	
-318	
-7623	
-12740	
-16519	
-21202	
-23251	
-21450	
-19317	
-15813	
-7885	
1985	
9252	
12722	
14205	
14876	
13543	
9754	
4819	
-475	
-5555	
-9353	
-10760	
-9543	
-7794	
-7232	
-6447	
-4623	
-3130	
-2622	
-2950	
-3710	
-3957	
-3149	
-1347	
1035	
3340	
5382	
7120	
8439	
9339	
8817	
5813	
1513	
-2139	
-4749	
-6735	
-8126	
-8599	
-7915	
-6022	
-2889	
904	
3867	
5096	
5229	
4957	
3987	
2495	
853	
-1648	
-4118	
-4423	
-3535	
-2896	
-1269	
924	
1825	
2441	
3748	
4160	
3088	
1888	
1083	
324	
-67	
134	
317	
230	
335	
728	
865	
467	
-223	
-972	
-1605	
-1609	
-666	
577	
1555	
2781	
4395	
5505	
5892	
5983	
5332	
3582	
1770	
622	
-413	
-1351	
-1552	
-1117	
-266	
1125	
2623	
3714	
4434	
4799	
4758	
4441	
3847	
2963	
2039	
1208	
600	
517	
623	
546	
846	
1533	
2022	
2588	
3311	
3685	
3841	
4265	
4984	
5420	
5477	
5361	
2624	
-4219	
-10451	
-13933	
-18680	
-22951	
-22239	
-19865	
-17929	
-12109	
-2395	
5905	
10422	
12874	
14605	
14291	
11130	
6785	
2138	
-2998	
-7494	
-9866	
-9608	
-8078	
-7377	
-6755	
-4893	
-3271	
-2792	
-2880	
-3494	
-4034	
-3742	
-2644	
-651	
1698	
3586	
5417	
7436	
8934	
9150	
7430	
4089	
502	
-2411	
-4695	
-6684	
-8016	
-8093	
-7078	
-4916	
-1579	
1559	
3361	
4254	
4856	
5105	
4487	
2984	
1277	
-552	
-2333	
-3024	
-2810	
-2768	
-2475	
-1235	
213	
1219	
2188	
2988	
2853	
2247	
2188	
2314	
1834	
1131	
796	
587	
350	
361	
357	
-208	
-967	
-1157	
-939	
-607	
0	
693	
1359	
2389	
3680	
4590	
4827	
4483	
3819	
3030	
2164	
1297	
346	
-542	
-790	
-445	
131	
1008	
1825	
2250	
2706	
3236	
3473	
3294	
2751	
2166	
1851	
1717	
1627	
1538	
1443	
1439	
1652	
2179	
2654	
2529	
2365	
2717	
2917	
2999	
3712	
4506	
4491	
4418	
4500	
1618	
-5043	
-10457	
-13693	
-18465	
-21861	
-20458	
-18365	
-16291	
-9944	
-765	
6396	
10358	
12616	
13906	
13096	
9875	
5744	
1159	
-3753	
-7652	
-9473	
-8917	
-7382	
-6905	
-6455	
-4636	
-3114	
-2945	
-3391	
-4029	
-4439	
-4166	
-2840	
-480	
1779	
3590	
5751	
7857	
9123	
9156	
7108	
3494	
133	
-2604	
-5048	
-6923	
-8066	
-8169	
-6844	
-4220	
-893	
1943	
3501	
4252	
4787	
5174	
4870	
3306	
1317	
-152	
-1472	
-2303	
-2095	
-2038	
-2458	
-1910	
-490	
522	
1206	
1948	
2220	
2184	
2776	
3434	
3101	
2381	
1951	
1475	
912	
488	
-58	
-965	
-1806	
-1880	
-1260	
-616	
-32	
705	
1519	
2508	
3664	
4500	
4583	
4073	
3524	
3087	
2460	
1668	
793	
-202	
-858	
-800	
-364	
39	
379	
837	
1500	
2294	
3038	
3425	
3429	
3320	
3086	
2803	
2668	
2234	
1351	
746	
571	
604	
974	
1171	
1045	
1485	
2277	
2790	
3585	
4569	
4811	
4401	
4158	
4086	
2002	
-3711	
-9608	
-12827	
-16256	
-19907	
-19598	
-16769	
-14781	
-10866	
-2891	
4901	
8783	
10417	
11936	
12059	
9620	
5994	
2129	
-2065	
-5824	
-7965	
-7935	
-6796	
-6439	
-6417	
-5180	
-3634	
-3114	
-3298	
-3833	
-4275	
-3840	
-2506	
-603	
1471	
3272	
5002	
6792	
8134	
8455	
7147	
4238	
1062	
-1392	
-3430	
-5433	
-7061	
-7564	
-6656	
-4765	
-2236	
423	
2195	
3001	
3697	
4521	
4833	
3765	
1727	
241	
-610	
-1482	
-1871	
-1763	
-1934	
-1947	
-969	
456	
1259	
1443	
1591	
1722	
1904	
2364	
2519	
1940	
1378	
1269	
1167	
916	
541	
-216	
-1197	
-1685	
-1420	
-979	
-738	
-332	
572	
1792	
3081	
4230	
4775	
4466	
3801	
3243	
2548	
1434	
158	
-889	
-1478	
-1523	
-1020	
-184	
508	
1150	
2201	
3277	
3821	
3893	
3532	
2959	
2646	
2413	
1980	
1730	
1670	
1353	
1223	
1621	
1734	
1450	
1454	
1598	
1673	
1819	
1903	
2052	
2380	
2786	
3303	
3431	
2984	
1983	
-1126	
-6039	
-9543	
-11961	
-15309	
-17149	
-15891	
-13923	
-11295	
-6022	
517	
5156	
7480	
9241	
10440	
9545	
6828	
3454	
-206	
-3530	
-5839	
-6788	
-6480	
-6118	
-6097	
-5217	
-3708	
-2934	
-2935	
-3281	
-3705	
-3581	
-2623	
-1171	
313	
1844	
3676	
5461	
6797	
7473	
6845	
4766	
2203	
-73	
-2071	
-4092	
-5935	
-6710	
-6230	
-4971	
-2952	
-538	
1303	
2394	
3309	
4067	
3999	
2853	
1388	
165	
-1015	
-1815	
-1805	
-1609	
-1623	
-1061	
355	
1432	
1582	
1711	
1936	
1529	
1125	
1350	
1257	
557	
306	
742	
1039	
968	
886	
660	
163	
-92	
41	
28	
-156	
18	
650	
1454	
2259	
2957	
3354	
3308	
3030	
2729	
2111	
1099	
179	
-338	
-471	
-252	
230	
794	
1319	
1866	
2502	
3054	
3230	
2998	
2606	
2225	
1918	
1733	
1649	
1549	
1482	
1659	
1944	
2000	
1868	
1734	
1556	
1257	
937	
712	
604	
801	
1402	
2050	
2605	
3184	
3370	
3112	
2701	
687	
-3726	
-8023	
-11021	
-14123	
-16349	
-15946	
-14154	
-11868	
-7815	
-2082	
3095	
6253	
8039	
9149	
8876	
6867	
3925	
714	
-2313	
-4639	
-5919	
-5954	
-5360	
-5037	
-4542	
-3413	
-2539	
-2468	
-2929	
-3563	
-3774	
-3262	
-2223	
-855	
667	
2352	
4226	
5845	
6779	
6804	
5583	
3418	
1213	
-690	
-2551	
-4341	
-5385	
-5254	
-4291	
-2847	
-1061	
623	
1738	
2490	
3146	
3203	
2316	
1093	
56	
-836	
-1291	
-1202	
-1103	
-913	
-179	
876	
1750	
2139	
2077	
1734	
1169	
691	
509	
190	
-259	
-242	
252	
840	
1285	
1455	
1332	
991	
644	
382	
20	
-402	
-513	
-192	
436	
1259	
1999	
2453	
2746	
2943	
2863	
2401	
1709	
969	
342	
58	
126	
262	
418	
830	
1451	
2027	
2486	
2705	
2559	
2267	
1995	
1653	
1297	
918	
509	
501	
874	
1149	
1497	
1973	
2093	
1932	
1983	
2087	
1596	
789	
542	
566	
413	
738	
1516	
1933	
2126	
2340	
2084	
759	
-2080	
-5776	
-8849	
-11191	
-13163	
-13846	
-12788	
-10739	
-7801	
-3522	
1141	
4333	
5945	
7082	
7365	
5934	
3455	
896	
-1553	
-3571	
-4537	
-4477	
-4177	
-3955	
-3305	
-2331	
-1788	
-1851	
-2356	
-3089	
-3484	
-3197	
-2416	
-1396	
-210	
1351	
3284	
4976	
5977	
6177	
5341	
3652	
1840	
200	
-1474	
-3084	
-4110	
-4200	
-3468	
-2255	
-883	
365	
1315	
1993	
2411	
2397	
1690	
552	
-330	
-874	
-1247	
-1205	
-945	
-783	
-184	
887	
1543	
1664	
1685	
1450	
954	
730	
609	
104	
-302	
-142	
242	
588	
899	
1013	
818	
516	
343	
158	
-232	
-600	
-632	
-310	
245	
961	
1735	
2328	
2645	
2840	
2821	
2314	
1568	
959	
369	
-174	
-409	
-370	
-122	
462	
1279	
1927	
2319	
2615	
2750	
2661	
2440	
2079	
1575	
1072	
739	
710	
856	
917	
1010	
1281	
1587	
1803	
1823	
1638	
1312	
793	
294	
136	
54	
-139	
0	
494	
950	
1382	
1746	
1782	
1632	
1388	
584	
-1159	
-3580	
-6034	
-8090	
-9563	
-10210	
-10002	
-9159	
-7584	
-5023	
-1948	
698	
2486	
3529	
4005	
3853	
2881	
1417	
41	
-1218	
-2287	
-2724	
-2675	
-2674	
-2665	
-2338	
-1903	
-1881	
-2262	
-2596	
-2732	
-2623	
-2171	
-1586	
-896	
134	
1351	
2525	
3467	
3775	
3457	
2886	
2127	
1154	
72	
-965	
-1760	
-2137	
-1996	
-1506	
-953	
-391	
253	
890	
1198	
929	
405	
-60	
-697	
-1167	
-912	
-576	
-403	
387	
1497	
2159	
2654	
2962	
2564	
1817	
1200	
498	
-334	
-877	
-957	
-859	
-508	
272	
996	
1339	
1590	
1834	
1782	
1379	
886	
572	
363	
198	
363	
708	
895	
1140	
1509	
1631	
1422	
1112	
800	
513	
346	
312	
329	
467	
909	
1533	
2010	
2354	
2550	
2432	
2185	
1886	
1349	
690	
228	
-49	
-218	
-125	
99	
289	
613	
1033	
1336	
1450	
1420	
1377	
1260	
957	
765	
813	
761	
656	
735	
808	
698	
512	
366	
112	
-345	
-705	
-913	
-1176	
-1402	
-1829	
-2749	
-3687	
-4537	
-5555	
-6322	
-6637	
-6639	
-6080	
-4926	
-3506	
-1961	
-419	
843	
1701	
2214	
2236	
1590	
646	
-153	
-963	
-1821	
-2326	
-2511	
-2613	
-2431	
-2007	
-1786	
-1741	
-1614	
-1469	
-1327	
-1044	
-689	
-394	
3	
611	
1222	
1696	
2050	
2207	
2096	
1830	
1494	
1031	
515	
130	
-210	
-521	
-534	
-418	
-540	
-724	
-829	
-1085	
-1305	
-1185	
-901	
-498	
154	
872	
1557	
2280	
2766	
2791	
2582	
2208	
1516	
733	
137	
-370	
-731	
-757	
-576	
-258	
281	
790	
1012	
1152	
1299	
1226	
1066	
1039	
979	
870	
889	
971	
1074	
1149	
1077	
933	
779	
593	
426	
296	
231	
252	
343	
537	
764	
950	
1171	
1403	
1590	
1768	
1803	
1659	
1506	
1286	
1039	
935	
768	
509	
410	
430	
495	
577	
610	
635	
603	
471	
409	
429	
455	
589	
750	
819	
933	
958	
697	
396	
211	
-79	
-479	
-708	
-778	
-876	
-933	
-842	
-706	
-648	
-758	
-931	
-1008	
-1195	
-1735	
-2377	
-2815	
-3338	
-4037	
-4315	
-4151	
-4076	
-3867	
-3140	
-2318	
-1753	
-1166	
-482	
-66	
-75	
-206	
-284	
-502	
-821	
-998	
-1125	
-1301	
-1346	
-1172	
-919	
-787	
-751	
-693	
-681	
-711	
-646	
-555	
-534	
-450	
-222	
109	
424	
671	
962	
1156	
1088	
991	
931	
652	
131	
-282	
-435	
-643	
-829	
-576	
-212	
-66	
305	
892	
1161	
1254	
1401	
1293	
967	
782	
658	
424	
274	
364	
471	
476	
599	
830	
916	
911	
1041	
1153	
1058	
984	
1058	
1084	
1050	
1097	
1133	
1026	
900	
836	
717	
534	
449	
453	
474	
636	
888	
1000	
1048	
1257	
1459	
1457	
1418	
1416	
1317	
1191	
1204	
1179	
957	
739	
622	
475	
318	
211	
113	
92	
190	
392	
658	
833	
988	
1188	
1241	
1092	
859	
603	
295	
0	
-164	
-293	
-465	
-477	
-320	
-231	
-180	
-152	
-210	
-277	
-377	
-581	
-776	
-923	
-1078	
-1155	
-1180	
-1195	
-1150	
-1119	
-1047	
-956	
-1016	
-1238	
-1578	
-1924	
-2206	
-2542	
-2828	
-2879	
-2852	
-2775	
-2510	
-2139	
-1768	
-1406	
-1054	
-771	
-671	
-664	
-578	
-560	
-655	
-655	
-658	
-731	
-663	
-486	
-426	
-521	
-589	
-590	
-642	
-634	
-551	
-581	
-601	
-463	
-280	
-34	
227	
348	
468	
643	
734	
783	
813	
755	
624	
510	
459	
370	
264	
324	
438	
472	
621	
806	
761	
692	
739	
667	
486	
416	
437	
383	
339	
462	
636	
757	
893	
1051	
1135	
1124	
1090	
1060	
983	
898	
870	
854	
848	
910	
1004	
1036	
997	
960	
880	
723	
615	
568	
521	
537	
618	
715	
901	
1173	
1361	
1407	
1395	
1312	
1113	
873	
690	
491	
245	
86	
68	
119	
196	
280	
362	
459	
528	
544	
542	
474	
383	
381	
394	
373	
328	
223	
72	
-116	
-363	
-611	
-774	
-948	
-1144	
-1171	
-1053	
-1037	
-1065	
-954	
-925	
-1015	
-961	
-853	
-888	
-974	
-1045	
-1154	
-1213	
-1257	
-1431	
-1632	
-1787	
-1943	
-2035	
-2034	
-1988	
-1899	
-1724	
-1483	
-1238	
-985	
-743	
-597	
-529	
-455	
-458	
-560	
-603	
-588	
-601	
-614	
-581	
-465	
-326	
-247	
-158	
-51	
-39	
-83	
-80	
-128	
-219	
-202	
-173	
-176	
-73	
88	
216	
358	
481	
518	
480	
373	
262	
217	
200	
208	
276	
417	
609	
782	
905	
1002	
967	
749	
531	
398	
297	
232	
240	
300	
365	
463	
631	
780	
834	
864	
879	
859	
880	
911	
876	
825	
809	
826	
844	
849	
889	
923	
892	
901	
980	
1011	
1009	
1063	
1128	
1101	
962	
813	
677	
492	
298	
176	
96	
21	
67	
254	
467	
669	
893	
1065	
1138	
1149	
1055	
886	
687	
428	
146	
-97	
-308	
-515	
-633	
-618	
-597	
-633	
-586	
-426	
-327	
-317	
-276	
-269	
-407	
-628	
-791	
-921	
-1134	
-1291	
-1290	
-1262	
-1202	
-1088	
-1058	
-1082	
-1031	
-1026	
-1116	
-1173	
-1208	
-1265	
-1294	
-1230	
-1093	
-1024	
-1030	
-956	
-821	
-793	
-875	
-934	
-982	
-1086	
-1140	
-1050	
-918	
-837	
-731	
-562	
-397	
-259	
-185	
-197	
-214	
-184	
-166	
-162	
-99	
-22	
-18	
11	
122	
188	
151	
71	
31	
26	
13	
35	
105	
184	
243	
337	
473	
590	
668	
716	
731	
704	
687	
686	
661	
664	
684	
640	
597	
587	
549	
486	
424	
370	
330	
294	
300	
359	
467	
627	
766	
885	
1033	
1133	
1130	
1106	
1088	
1024	
940	
866	
825	
810	
757	
704	
711	
684	
545	
391	
344	
322	
226	
178	
225	
271	
317	
412	
543	
637	
666	
688	
697	
645	
551	
401	
184	
-47	
-233	
-370	
-467	
-509	
-524	
-507	
-449	
-356	
-218	
-104	
-35	
-21	
-125	
-293	
-466	
-676	
-868	
-988	
-1084	
-1123	
-1077	
-961	
-798	
-678	
-639	
-683	
-751	
-799	
-899	
-1015	
-1052	
-1059	
-1122	
-1139	
-998	
-895	
-925	
-848	
-698	
-722	
-747	
-621	
-587	
-646	
-562	
-441	
-431	
-398	
-295	
-291	
-341	
-284	
-220	
-262	
-282	
-214	
-169	
-126	
-41	
33	
94	
123	
109	
121	
149	
144	
157	
200	
258	
325	
375	
441	
505	
501	
450	
432	
421	
364	
319	
322	
317	
300	
322	
330	
276	
257	
301	
315	
310	
342	
384	
436	
524	
593	
604	
593	
544	
483	
433	
343	
237	
195	
231	
308	
397	
500	
636	
784	
860	
864	
845	
778	
663	
575	
524	
416	
304	
281	
297	
329	
390	
398	
344	
328	
341	
330	
304	
301	
336	
367	
404	
459	
432	
318	
210	
97	
-45	
-159	
-275	
-376	
-400	
-416	
-428	
-408	
-389	
-396	
-426	
-440	
-429	
-415	
-395	
-360	
-320	
-291	
-282	
-316	
-397	
-522	
-652	
-721	
-793	
-876	
-868	
-816	
-782	
-705	
-606	
-560	
-551	
-536	
-511	
-531	
-560	
-561	
-576	
-582	
-544	
-479	
-443	
-410	
-355	
-333	
-331	
-318	
-342	
-426	
-484	
-473	
-451	
-387	
-255	
-128	
-31	
80	
170	
183	
155	
100	
20	
-25	
-27	
-8	
23	
68	
136	
184	
221	
276	
296	
228	
119	
41	
-23	
-63	
-57	
-16	
53	
144	
235	
318	
379	
379	
333	
275	
208	
169	
139	
72	
70	
163	
249	
333	
463	
577	
634	
637	
631	
634	
603	
540	
484	
464	
459	
421	
402	
454	
495	
483	
477	
497	
490	
443	
422	
435	
439	
426	
425	
445	
459	
443	
413	
392	
349	
277	
193	
132	
85	
16	
-21	
-25	
-58	
-83	
-79	
-93	
-94	
-68	
-85	
-145	
-188	
-222	
-254	
-275	
-296	
-328	
-380	
-402	
-384	
-407	
-440	
-427	
-443	
-494	
-495	
-450	
-441	
-456	
-442	
-436	
-507	
-569	
-526	
-501	
-555	
-567	
-552	
-549	
-500	
-406	
-359	
-367	
-362	
-316	
-241	
-193	
-173	
-135	
-97	
-85	
-73	
-63	
-124	
-208	
-238	
-262	
-296	
-289	
-232	
-158	
-67	
45	
145	
205	
240	
272	
284	
267	
227	
174	
109	
38	
12	
6	
-18	
-13	
24	
63	
125	
216	
302	
357	
396	
410	
375	
308	
231	
132	
28	
-28	
-65	
-69	
-5	
58	
97	
153	
191	
211	
253	
262	
257	
257	
242	
232	
231	
243	
255	
268	
289	
304	
316	
327	
332	
318	
296	
270	
230	
203	
155	
74	
48	
31	
18	
44	
68	
73	
75	
89	
101	
92	
62	
15	
-38	
-72	
-86	
-85	
-82	
-108	
-144	
-150	
-149	
-173	
-196	
-217	
-265	
-294	
-288	
-300	
-310	
-304	
-305	
-305	
-277	
-249	
-266	
-279	
-249	
-220	
-197	
-163	
-145	
-135	
-101	
-101	
-138	
-134	
-123	
-185	
-228	
-188	
-160	
-149	
-62	
47	
92	
130	
175	
182	
180	
148	
108	
110	
117	
93	
79	
96	
110	
127	
159	
177	
156	
114	
100	
104	
92	
91	
103	
110	
122	
153	
191	
188	
164	
139	
97	
50	
27	
14	
-22	
-34	
-7	
-4	
-7	
22	
28	
13	
17	
8	
-18	
-28	
-49	
-86	
-95	
-111	
-169	
-217	
-210	
-181	
-188	
-170	
-111	
-96	
-105	
-66	
-28	
-61	
-116	
-138	
-144	
-155	
-137	
-77	
-32	
13	
72	
102	
93	
71	
34	
-17	
-55	
-92	
-125	
-150	
-146	
-98	
-41	
2	
26	
59	
84	
73	
65	
61	
29	
-27	
-53	
-54	
-49	
-30	
-24	
-22	
5	
34	
53	
61	
53	
50	
42	
10	
-3	
7	
2	
-23	
-44	
-32	
-36	
-65	
-49	
-15	
-31	
-39	
17	
81	
131	
180	
202	
227	
251	
239	
222	
189	
130	
74	
36	
23	
20	
15	
22	
39	
65	
92	
111	
127	
144	
150	
134	
131	
150	
143	
125	
113	
82	
41	
31	
33	
14	
0	
27	
63	
80	
119	
162	
154	
123	
124	
105	
48	
4	
-26	
-59	
-84	
-82	
-58	
-56	
-45	
-25	
-45	
-69	
-100	
-136	
-159	
-174	
-169	
-166	
-167	
-135	
-82	
-61	
-66	
-67	
-97	
-137	
-155	
-188	
-230	
-256	
-262	
-255	
-236	
-180	
-145	
-135	
-83	
-23	
1	
21	
57	
63	
22	
-11	
-26	
-63	
-109	
-129	
-138	
-150	
-159	
-166	
-179	
-167	
-138	
-112	
-67	
-13	
33	
56	
59	
59	
49	
14	
-9	
-4	
6	
13	
36	
68	
78	
59	
33	
-2	
-50	
-82	
-113	
-150	
-154	
-141	
-98	
-13	
64	
110	
158	
198	
204	
196	
181	
154	
100	
61	
75	
70	
41	
37	
48	
54	
61	
59	
57	
41	
7	
-16	
-29	
-35	
-39	
-37	
8	
84	
147	
207	
270	
302	
290	
259	
204	
119	
16	
-80	
-148	
-202	
-212	
-169	
-122	
-64	
17	
80	
122	
162	
185	
168	
151	
150	
139	
132	
127	
114	
104	
85	
67	
55	
20	
-11	
-21	
-45	
-56	
-36	
-16	
-3	
41	
90	
77	
40	
29	
3	
-64	
-129	
-161	
-186	
-215	
-203	
-162	
-138	
-122	
-96	
-71	
-62	
-72	
-84	
-91	
-102	
-102	
-101	
-128	
-153	
-155	
-157	
-161	
-156	
-140	
-136	
-148	
-133	
-114	
-117	
-120	
-111	
-84	
-60	
-41	
-17	
-2	
5	
23	
30	
20	
12	
-4	
-21	
-21	
-16	
-11	
-18	
-18	
10	
34	
58	
93	
124	
149	
163	
172	
165	
142	
124	
101	
64	
51	
60	
67	
79	
100	
116	
136	
158	
174	
165	
132	
110	
77	
43	
34	
21	
22	
39	
50	
52	
59	
57	
53	
54	
38	
15	
3	
-3	
-6	
-20	
-27	
-27	
-43	
-70	
-80	
-85	
-90	
-84	
-69	
-57	
-44	
-23	
-7	
-4	
2	
5	
-18	
-41	
-39	
-38	
-52	
-62	
-54	
-53	
-55	
-37	
-6	
13	
9	
9	
10	
5	
5	
4	
3	
2	
-5	
-11	
2	
13	
-16	
-27	
-25	
-47	
-71	
-71	
-72	
-92	
-95	
-65	
-49	
-52	
-25	
-7	
-23	
-20	
-14	
-30	
-33	
-7	
-5	
-20	
-25	
-37	
-53	
-62	
-58	
-67	
-77	
-68	
-63	
-40	
-5	
24	
42	
55	
62	
58	
52	
52	
56	
36	
5	
-11	
-11	
-6	
18	
56	
65	
83	
124	
153	
166	
172	
163	
112	
74	
59	
11	
-16	
-12	
-2	
26	
49	
83	
125	
138	
135	
134	
123	
87	
43	
16	
-7	
-17	
-4	
8	
28	
53	
74	
83	
95	
110	
84	
55	
40	
17	
-8	
-32	
-44	
-44	
-56	
-61	
-58	
-58	
-56	
-58	
-61	
-63	
-63	
-70	
-72	
-38	
-19	
-30	
-10	
14	
24	
35	
36	
21	
-11	
-29	
-35	
-52	
-70	
-67	
-67	
-69	
-52	
-45	
-52	
-48	
-42	
-45	
-51	
-54	
-47	
-42	
-42	
-29	
-34	
-51	
-63	
-80	
-84	
-90	
-101	
-90	
-82	
-83	
-62	
-36	
-28	
-29	
-17	
-11	
-26	
-24	
-31	
-51	
-51	
-48	
-55	
-50	
-26	
-16	
-12	
12	
35	
53	
72	
101	
110	
80	
55	
61	
60	
39	
32	
45	
45	
44	
52	
46	
28	
15	
8	
9	
19	
34	
57	
85	
100	
126	
146	
139	
131	
110	
88	
57	
15	
-15	
-43	
-64	
-79	
-90	
-86	
-90	
-86	
-57	
-28	
-13	
-2	
12	
31	
45	
50	
54	
52	
36	
16	
